100 4
16 14 4.58688164824954
16 15 -5.605604360894235
16 16 1.8599549230260621
13 17 0.17484649303357372
14 18 0.2589819418626362
15 19 0.22118770591509443
16 20 0.24029125548329902
13 11 0.2678719337235235
13 12 0.1961997375322677
14 11 0.2791154774616209
14 12 0.277599812282143
15 11 0.050553647026767214
15 12 0.13974728075738524
16 11 0.225461140156917
16 12 0.2947047433399937
17 17 -5.888934072307889
17 18 2.8245754277700903
17 19 3.9834315492680283
17 20 -3.132696340731116
18 17 5.673921176118129
18 18 -1.938016065626619
18 19 0.21891652779633536
18 20 -0.3300244427801951
19 17 -1.3460035742913583
19 18 -2.255314998372653
19 19 -0.05179157901051519
19 20 6.007380207542263
20 17 -0.7437698517152825
20 18 3.388471571860972
20 19 -1.8696293034919689
20 20 -1.7420303969472168
17 21 0.23541331239411403
18 22 0.04301258643201582
19 23 0.12161939158017487
20 24 0.2356341211682732
17 15 0.18602455979301127
17 16 0.027575302544905655
18 15 0.14152091312045537
18 16 0.1234776865355212
19 15 0.2493274070076722
19 16 0.2543154834850171
20 15 0.07831769158033475
20 16 0.036683823330137574
21 21 2.972417413654732
21 22 -1.5941351409727411
21 23 -2.0156704445512483
21 24 3.043690071910951
22 21 -5.578753459126501
22 22 4.122076980072987
22 23 -1.8796467061884787
22 24 1.7959980717419752
23 21 4.682086679838848
23 22 0.7782433376846241
23 23 -0.4296630107223528
23 24 -1.6730801977458747
24 21 0.7489368351699149
24 22 -4.5508164365592085
24 23 6.09722503441006
24 24 -1.5701611100984934
21 25 0.12710467478240675
22 26 0.12137602852314111
23 27 0.1288712328546187
24 28 0.11374267347563893
21 19 0.040976915784130985
21 20 0.27580026042642514
22 19 0.06521964234963475
22 20 0.040229362024048095
23 19 0.1288453437342129
23 20 0.0018649802571115703
24 19 0.13441325346249566
24 20 0.2548353142959677
25 25 1.25945480553476
25 26 -3.322546868591877
25 27 2.2004451923138397
25 28 -0.26462594152464597
26 25 5.612916603622949
26 26 1.2419714031150515
26 27 -5.997612388650619
26 28 2.073017306822781
27 25 -2.5410303252307256
27 26 4.41938284071671
27 27 2.781832829690582
27 28 -3.614164120166737
28 25 -1.1047015833703322
28 26 -2.2543597011299976
28 27 -0.48417174973160415
28 28 4.671285429218652
25 29 0.28861083578057106
26 30 0.1624682381790147
27 31 0.2518083183923945
28 32 0.09189632045388281
25 23 0.1346298695946214
25 24 0.22112108547598705
26 23 0.2694568048332668
26 24 0.253181128033417
27 23 0.29091623326828164
27 24 0.0230905421563532
28 23 0.24896437017833856
28 24 0.17457873628180912
29 29 -5.435803124554903
29 30 1.1180072888786237
29 31 1.2799168514754544
29 32 3.5300096503115705
30 29 5.588157882695392
30 30 0.4431980091010241
30 31 -5.311095477388659
30 32 -0.6464594629694567
31 29 -0.47286375427211386
31 30 2.732176208628021
31 31 4.035335640270599
31 32 -3.444982164618032
32 29 1.8849429821369552
32 30 -3.883196572194179
32 31 -0.4392080191870909
32 32 2.5274529972106214
29 33 0.14836691909852864
30 34 0.09196175706359834
31 35 0.00184782566578765
32 36 0.2745285574584211
29 27 0.1935286362335297
29 28 0.17189850348891114
30 27 0.2433499689588274
30 28 0.22242161649739942
31 27 0.13067319697203664
31 28 0.08337706582151129
32 27 0.15781763826368495
32 28 0.09810930383159353
33 33 -3.4376685549972894
33 34 1.0030161221043368
33 35 -0.09327725723638988
33 36 4.783111058486546
34 33 0.5826975519093915
34 34 -0.6449681199605098
34 35 6.557785697867026
34 36 -4.820056797424047
35 33 1.403232207968584
35 34 -2.3566873410087483
35 35 -2.4021367431434704
35 36 4.116480500237644
36 33 2.6246310296949735
36 34 2.663344624406462
36 35 -3.7551729404498557
36 36 -2.2303352843263045
33 37 0.2532393137305474
34 38 0.03223031136291177
35 39 0.006744169833977498
36 40 0.2486179988192973
33 31 0.020093952073565922
33 32 0.11877647538427916
34 31 0.05255140025999343
34 32 0.04142620236017336
35 31 0.17362785161703045
35 32 0.14223895718300222
36 31 0.07552011818113614
36 32 0.14978064279308292
37 37 -3.6212816437537843
37 38 -0.25961402720223314
37 39 4.0478511947110825
37 40 -0.486213179721949
38 37 1.0125616223622957
38 38 3.9540950752271944
38 39 -4.336176741273402
38 40 0.670549668553259
39 37 0.6099617914671251
39 38 -5.541837894567982
39 39 -0.02506181203944033
39 40 5.329436678407042
40 37 3.4318985210059685
40 38 3.4023102977449406
40 39 0.19930636707475005
40 40 -4.171845260958878
37 41 0.12406526151022243
38 42 0.05952285810328321
39 43 0.0022474970630513846
40 44 0.09798828551189138
37 35 0.17599872664807084
37 36 0.015378517667000423
38 35 0.004343543923719539
38 36 0.04618209770985766
39 35 0.14014385898582338
39 36 0.08987910856990075
40 35 0.11868236101109847
40 36 0.2614239868673406
41 41 -0.9879795394286282
41 42 2.5679082469468395
41 43 3.578405182329274
41 44 -4.211343949359042
42 41 -4.111705438914587
42 42 -0.2255753484067363
42 43 3.225681192836959
42 44 2.5916271425032247
43 41 -2.1496881235853262
43 42 1.77580447538163
43 43 -6.32345015192393
43 44 4.926488151471791
44 41 4.288081969818331
44 42 -1.0871753673428075
44 43 0.5080870024960951
44 44 -1.3971715510799774
41 45 0.07338600587489352
42 46 0.28203244733352895
43 47 0.23672684364728191
44 48 0.05235021471169538
41 39 0.29628784820519266
41 40 0.06602272930295743
42 39 0.009045208638960344
42 40 0.1405393236371272
43 39 0.033396288543926844
43 40 0.05144933018912157
44 39 0.14328615562860325
44 40 0.024075428804434206
45 45 -5.138778454620051
45 46 4.525559474805589
45 47 3.6194797757449195
45 48 -3.1582938802724745
46 45 1.4829707703238368
46 46 -4.126969535603772
46 47 1.7802774751268586
46 48 2.9580180562050105
47 45 0.7816018883193564
47 46 0.8566200262492558
47 47 -3.0201460120241697
47 48 2.1170735128794695
48 45 3.240763001337083
48 46 3.624784085745541
48 47 -0.9884555393321499
48 48 -5.0318827852006605
45 49 0.23010347656988173
46 50 0.21948541229313026
47 51 0.04555896640283645
48 52 0.025608593859506867
45 43 0.20665426449955496
45 44 0.08369685527942403
46 43 0.25336482215563
46 44 0.11373074929002248
47 43 0.26863315720021114
47 44 0.06709970390924755
48 43 0.15547345696390566
48 44 0.017384637349696464
49 49 0.283966430216627
49 50 -1.972858692431644
49 51 4.478193000527914
49 52 -0.7855288816917648
50 49 -0.3399706483508407
50 50 -0.9364493189623089
50 51 -7.141477972739462
50 52 5.256440430529098
51 49 -4.4006534993638855
51 50 4.93235323395674
51 51 1.6880373290159976
51 52 -0.2891468520851894
52 49 3.468246491763456
52 50 0.7895103584462265
52 51 -1.0667943510904419
52 52 -1.146946544202343
49 53 0.29030055416881684
50 54 0.110597517641576
51 55 0.23758343998519443
52 56 0.15621758832497648
49 47 0.04833159265855118
49 48 0.16295512735162132
50 47 0.21107832009849803
50 48 0.09511979621972186
51 47 0.29754756385579334
51 48 0.12016513104536787
52 47 0.20548630965435893
52 48 0.13274203006562943
53 53 -4.139299346563979
53 54 6.35382759610686
53 55 -0.15990181508416618
53 56 0.009406958683765105
54 53 -0.7445500467247527
54 54 -5.001449038613718
54 55 2.0868973611242767
54 56 3.1416854736881086
55 53 3.564166470963434
55 54 -0.09419103483733557
55 55 0.711002239302936
55 56 -4.605369874284469
56 53 4.082351384137455
56 54 -2.6486126085355544
56 55 -1.4108795090029371
56 56 2.9286191691883516
53 57 0.020267652214669217
54 58 0.0694821918795486
55 59 0.17427517406542076
56 60 0.22817802369879223
53 51 0.12639692871199174
53 52 0.22763585992500146
54 51 0.08205208045939717
54 52 0.1007024072241547
55 51 0.007581469566089982
55 52 0.20234010866668248
56 51 0.12084588350355296
56 52 0.262737767621886
57 57 -7.352931996091589
57 58 5.38597724120233
57 59 3.812735612424423
57 60 0.5609216820626237
58 57 0.6323033126957547
58 58 -3.3586123557844707
58 59 3.5526998392821683
58 60 -1.668610944582405
59 57 -1.4336682231209856
59 58 -1.821923384027778
59 59 0.4992551299795345
59 60 3.1551467984219443
60 57 2.2432714791561903
60 58 3.583190266896027
60 59 -2.737720773503597
60 60 -0.20586480770519683
57 61 0.2087500447952872
58 62 0.06336693959434511
59 63 0.008102429169909131
60 64 0.2514100332784377
57 55 0.279202543781152
57 56 0.22482853115089294
58 55 0.2756654292470456
58 56 0.2524459263595255
59 55 0.229589837894152
59 56 0.0626725864051558
60 55 0.26714789093224306
60 56 0.09520646655386109
61 61 -3.220214929500111
61 62 1.239168637519007
61 63 1.8687744089092204
61 64 1.4621693583371047
62 61 -0.16718487042499686
62 62 -5.7286541191293985
62 63 4.536823689706172
62 64 2.456723622085441
63 61 0.8757898279178102
63 62 5.0516820800885345
63 63 0.382262103228344
63 64 -5.456242477767388
64 61 2.9365105685959967
64 62 0.24240248468825232
64 63 -4.459139908391012
64 64 2.057120066514556
61 65 0.17412928304415712
62 66 0.23314652862639385
63 67 0.16967849106746744
64 68 0.2246191943614082
61 59 0.07734109165218839
61 60 0.10394904610275015
62 59 0.018381620944151477
62 60 0.02281105365964482
63 59 0.09094622016863374
63 60 0.15248003260586787
64 59 0.08179903144678236
64 60 0.09496972078454877
65 65 0.41711279566167486
65 66 3.5097839538789004
65 67 -0.04930035721947274
65 68 -1.935585096934048
66 65 -2.626105429185902
66 66 -0.14262741407683507
66 67 7.012393828191457
66 68 -0.35379902748950776
67 65 6.34137827058882
67 66 -1.0623110468778414
67 67 -3.8453063978484723
67 68 -0.8083904515559854
68 65 -3.6751484207186906
68 66 -0.1253487562836975
68 67 -2.6788785012869827
68 68 4.007820138922373
65 69 0.03232902451140953
66 70 0.08506030542525111
67 71 0.0008365069773033528
68 72 0.15262411990929603
65 63 0.15757501053980189
65 64 0.2792777271135488
66 63 0.08117173014313214
66 64 0.21204060631893681
67 63 0.29672651001155376
67 64 0.1369525995360787
68 63 0.1383152361988905
68 64 0.2683982863896113
69 69 -4.798284543077709
69 70 -0.8704117788028954
69 71 6.311839525384038
69 72 0.7696282465676811
70 69 4.394416282089272
70 70 -1.1407510170627178
70 71 -0.2618220424187395
70 72 -2.5177449700155328
71 69 -1.042704707643939
71 70 -1.8199089145627916
71 71 0.4924786484136229
71 72 3.8813314036940354
72 69 -0.24389993109028077
72 70 5.221615580843163
72 71 -5.095895806270153
72 72 1.3296331523271623
69 73 0.24259897494183863
70 74 0.20650648493656978
71 75 0.20673684654162172
72 76 0.030075825401853117
69 67 0.07734892124168986
69 68 0.1672822593606372
70 67 0.035455557814546276
70 68 0.1234019331609206
71 67 0.19602575630087668
71 68 0.02045522007450946
72 67 0.15062247330186404
72 68 0.2799343170959304
73 73 -3.055363331745938
73 74 3.0041304943002656
73 75 4.772955000561198
73 76 -3.2029381772329875
74 73 -1.658085190214646
74 74 3.4575307176589307
74 75 -4.896643699593007
74 76 3.25205013314226
75 73 2.231057896404698
75 74 1.746153927195125
75 75 -0.20160821736275736
75 76 -2.8091484377960536
76 73 2.861102350123969
76 74 -4.590154555272972
76 75 -1.4742297631992718
76 76 4.237442051704131
73 77 0.0757129939688377
74 78 0.09901721968700705
75 79 0.17484838924528964
76 80 0.19179199393351049
73 71 0.03483791783072449
73 72 0.2624102436981809
74 71 0.20443615832427858
74 72 0.2795051430588757
75 71 0.2825339793618326
75 72 0.06032032509672822
76 71 0.1711777047845985
76 72 0.1193474977104682
77 77 3.4903872286611772
77 78 -1.9871235093447848
77 79 -2.928637644308263
77 80 6.968033682550879
78 77 -3.085756131349361
78 78 0.5665957279515875
78 79 3.522803810944158
78 80 -1.8692827027788599
79 77 -0.6517583944437366
79 78 4.992398160080071
79 79 -4.029138445076421
79 80 -1.6731007872913048
80 77 2.0886593181244097
80 78 -0.6218432186967416
80 79 2.2721721717371657
80 80 -3.5632618208617375
77 81 0.22432787697866993
78 82 0.2619048134056047
79 83 0.0014575202638729356
80 84 0.10573517743814329
77 75 0.29437755407169924
77 76 0.08745316460711751
78 75 0.24003187051937805
78 76 0.2733546799081719
79 75 0.07286754939494848
79 76 0.23750195243096006
80 75 0.10940628577831432
80 76 0.18417737810621373
81 81 4.159838634934005
81 82 1.1215569196649342
81 83 -1.4401251854965376
81 84 -2.9983000011936665
82 81 -3.6526572599160696
82 82 3.932089038513332
82 83 -2.965371703690258
82 84 5.097944115472972
83 81 -2.0508903398905685
83 82 -2.380297779667903
83 83 6.25070292956526
83 84 -3.2698152020650477
84 81 1.621719958326549
84 82 -2.104018659449345
84 83 0.11247309546796833
84 84 2.466562128596482
81 85 0.15298252855816158
82 86 0.13650617313897614
83 87 0.08361286652067301
84 88 0.07901317569196988
81 79 0.2561867578280291
81 80 0.16230267566452064
82 79 0.14735460598990283
82 80 0.10511351705446634
83 79 0.1831929203679374
83 80 0.11403656379492134
84 79 0.14817452745826828
84 80 0.100997001260685
85 85 -0.8235376520468459
85 86 0.8905500105382906
85 87 3.955912547614679
85 88 -4.887737674557178
86 85 5.916974917864382
86 86 -1.8741989941844832
86 87 -1.7194731444524616
86 88 -1.3497637812755412
87 85 -0.5449314768895407
87 86 2.569299896254068
87 87 -2.2797783427995744
87 88 -0.35631314083207294
88 85 -3.1040396430038975
88 86 -0.41880904393027985
88 87 0.3979602064930341
88 88 7.713389817840298
85 89 0.19929434921795128
86 90 0.14726783328096985
87 91 0.24520705817658262
88 92 0.04161808896830952
85 83 0.142302790364944
85 84 0.06156297803912951
86 83 0.19190444234705378
86 84 0.14015938207721992
87 83 0.04574772246278347
87 84 0.007924850555248187
88 83 0.23862941147947597
88 84 0.19777144425014795
89 89 4.360762492320284
89 90 -4.385462797623681
89 91 -0.41175668936453913
89 92 1.5202367507627401
90 89 0.5946170324131773
90 90 3.369520871350852
90 91 4.6911658884955205
90 92 -5.954497782983474
91 89 -1.0961936374328156
91 90 1.8656529303588183
91 91 -4.48249079572867
91 92 2.3510198678765533
92 89 -3.217090298235245
92 90 1.8724197218197223
92 91 3.4096496600372794
92 92 0.5628727403977922
89 93 0.22851696551897868
90 94 0.22155320997556507
91 95 0.1487252186504739
92 96 0.19392034461291122
89 87 0.1426599669729286
89 88 0.1350994689907797
90 87 0.003947731084645167
90 88 0.09927119836647931
91 87 0.06597914589720696
91 88 0.20840727958584188
92 87 0.03134111065312135
92 88 0.17102528512998993
93 93 -0.42910774675300234
93 94 4.592817402470319
93 95 -3.520928534721012
93 96 0.26322954981651997
94 93 4.4856896715008725
94 94 -5.474273603497614
94 95 -0.20069536686896794
94 96 0.40181148404422323
95 93 -3.3369792325279266
95 94 3.367088869056488
95 95 -0.9036820981667456
95 96 4.252727238514067
96 93 -0.5130938350960025
96 94 0.22586342127012887
96 95 5.061602986547286
96 96 -3.828276424251671
93 97 0.14665100145427393
94 98 0.19232585342595374
95 99 0.18091877677482177
96 100 0.14952387151782104
93 91 0.24053999698356665
93 92 0.15100343640697733
94 91 0.21541058056885418
94 92 0.14757631485652303
95 91 0.15450544884836834
95 92 0.06164063135053485
96 91 0.13084624955153093
96 92 0.27163010816306915
97 97 -2.67636852388609
97 98 3.134420275590452
97 99 0.5299388246967819
97 100 3.7308412965079554
98 97 3.7654189720733586
98 98 -0.8178854186382071
98 99 -2.8464811119281164
98 100 -3.64610787532722
99 97 0.715575571504391
99 98 -0.2780813833998694
99 99 2.502992449902169
99 100 -3.7052948669100023
100 97 1.1020860602527072
100 98 -5.246490982203067
100 99 1.8127386772169325
100 100 6.779287089255595
97 95 0.12903698742954842
97 96 0.2550612306047862
98 95 0.21984790354656206
98 96 0.20290093866311246
99 95 0.16060583610114304
99 96 0.1690404290583157
100 95 0.11083375657648613
100 96 0.2452999215230558
